query,n,cout_opt,cout_when_cmax,cmax_opt,cmax_when_cout,bounded_cout_opt
../../queries/ceb-imdb-full/10a_938eb3dfc18685382508fe0483e0b2135fbe1e86.csv,7,146403,146403,45308,45308,146403
../../queries/ceb-imdb-full/3a_3a205.csv,10,43424,50624,16839,16839,43424
../../queries/ceb-imdb-full/8a_8a84.csv,12,186768,422128,85127,85127,186768
../../queries/ceb-imdb-full/2c_2c38.csv,9,12,13,4,4,12
../../queries/ceb-imdb-full/5a_5a1006.csv,10,22019,25591,5622,5622,22019
../../queries/ceb-imdb-full/1a_1a1715.csv,9,2390744,2392588,1606416,1606416,2390744
../../queries/ceb-imdb-full/2a_2a456.csv,11,13352691,20332064,4029304,4029304,13352691
../../queries/ceb-imdb-full/8a_8a280.csv,12,328660,615255,225738,233982,331574
../../queries/ceb-imdb-full/9b_cbd81ac822c15fc79ca9777bd466ac6555383bbd.csv,9,2481,3179,636,636,2481
../../queries/ceb-imdb-full/2a_2a330.csv,11,1631086,3115099,775872,775872,1631086
../../queries/ceb-imdb-full/1a_1a1073.csv,9,18892,21639,11843,11843,18892
../../queries/ceb-imdb-full/9b_971f248fb4cf0da2522a4c3827768b6cc8976fa0.csv,9,228492,301058,140309,140653,237932
../../queries/ceb-imdb-full/9a_44bb631e60e22c43f0e79661fe3b40a277c108fb.csv,9,157132,157132,143972,143972,157132
../../queries/ceb-imdb-full/1a_1a996.csv,9,106120,106137,78262,78262,106120
../../queries/ceb-imdb-full/2b_2b369.csv,11,493237,669322,316118,316118,493237
../../queries/ceb-imdb-full/1a_1a1067.csv,9,1375015,1442295,1093558,1093558,1375015
../../queries/ceb-imdb-full/1a_1a982.csv,9,3046778,3046778,2179641,2179641,3046778
../../queries/ceb-imdb-full/2a_2a324.csv,11,53336,55568,38504,38591,55568
../../queries/ceb-imdb-full/2a_2a442.csv,11,20653,21397,11843,11843,20653
../../queries/ceb-imdb-full/1a_1a2208.csv,9,50884,67216,24002,24002,50884
../../queries/ceb-imdb-full/10a_862cf2607ffb395fb11c673d16102fe1df924318.csv,7,10441,17626,7613,7613,10441
../../queries/ceb-imdb-full/8a_8a294.csv,12,157295,164995,67526,67526,157295
../../queries/ceb-imdb-full/3a_3a239.csv,10,94034,100006,28266,29031,99300
../../queries/ceb-imdb-full/8a_8a90.csv,12,225733,400072,73468,73468,225733
../../queries/ceb-imdb-full/1a_1a1701.csv,9,1481438,1518775,1075371,1087996,1498137
../../queries/ceb-imdb-full/5a_5a1012.csv,10,2054,2054,1738,1738,2054
../../queries/ceb-imdb-full/9a_4402dedfae9f25fb637e49134db8993737ea3870.csv,9,152398,348151,146483,146483,152398
../../queries/ceb-imdb-full/1a_1a1932.csv,9,5974271,5974894,3883819,3883819,5974271
../../queries/ceb-imdb-full/10a_71fb23a5c179c6e9eb71c9e0a370903bf566f1ca.csv,7,331654,439896,285852,285852,331654
../../queries/ceb-imdb-full/4a_4a236.csv,6,82026,82026,42457,42457,82026
../../queries/ceb-imdb-full/1a_1a2585.csv,9,162910,173575,138003,138011,163450
../../queries/ceb-imdb-full/3a_3a1161.csv,10,174,252,77,78,210
../../queries/ceb-imdb-full/9b_4b966debeb58d370ae9424816817c732b805587e.csv,9,922,922,231,231,922
../../queries/ceb-imdb-full/9b_a473037a720ef9057c6cef9b24b6da490643e11f.csv,9,4142,6771,1929,1929,4142
../../queries/ceb-imdb-full/1a_1a969.csv,9,293027,295948,234243,234243,293027
../../queries/ceb-imdb-full/2b_2b396.csv,11,16956,26297,9751,9751,16956
../../queries/ceb-imdb-full/2b_2b382.csv,11,232804,234736,155247,156671,232959
../../queries/ceb-imdb-full/1a_1a1098.csv,9,365012,373748,316118,316118,365012
../../queries/ceb-imdb-full/1a_1a2591.csv,9,22411,22465,11270,11270,22411
../../queries/ceb-imdb-full/3a_3a1175.csv,10,130058,130400,53490,60324,130400
../../queries/ceb-imdb-full/10a_75e1c5fff4075d4da38327496fe1eeeb506cbc67.csv,7,206677,355775,113669,113855,211059
../../queries/ceb-imdb-full/10a_b57045c9a8d8af5d84f76eb771aa5fd8acd64ec8.csv,7,570860,570860,367627,367627,570860
../../queries/ceb-imdb-full/5a_5a459.csv,10,303432,343503,69308,69308,303432
../../queries/ceb-imdb-full/9a_561ec593401526d01f7160a802ffadbacc36d41a.csv,9,776892,1286241,322711,322711,776892
../../queries/ceb-imdb-full/9a_625d69fb5892336f189a686180ea655447d3f352.csv,9,50868,67985,46806,46806,50868
../../queries/ceb-imdb-full/4a_4a222.csv,6,4549,4549,3538,3538,4549
../../queries/ceb-imdb-full/10a_1be5c55c4f13368a0a422479e890d118b7c83537.csv,7,251682,281178,118145,118145,251682
../../queries/ceb-imdb-full/1a_1a1926.csv,9,1157931,1203568,817312,829880,1200644
../../queries/ceb-imdb-full/8a_8a243.csv,12,14188425,24923950,7475271,7475271,14188425
../../queries/ceb-imdb-full/5a_5a471.csv,10,2302,2505,715,715,2302
../../queries/ceb-imdb-full/9b_cda75802bf231342dd46486b5c064e7b655b4d49.csv,9,7594,8256,1880,1880,7594
../../queries/ceb-imdb-full/2a_2a495.csv,11,75789,79808,38853,44852,79808
../../queries/ceb-imdb-full/11b_68a16a6c101042a6330fcbe2fa83f708fbf04c8a.csv,12,1137849,1487343,574438,574438,1137849
../../queries/ceb-imdb-full/8a_8a47.csv,12,10104597,15075169,4569800,4569800,10104597
../../queries/ceb-imdb-full/1a_1a955.csv,9,1677641,1691610,1580911,1581863,1691610
../../queries/ceb-imdb-full/10a_69e6196ba9e7fd9909a2e4993c37ee3fbcdb8714.csv,7,76314,76314,45439,45439,76314
../../queries/ceb-imdb-full/9b_cefb2ee84f6fff51453e8fe94d6ce4ccf86864f8.csv,9,111280,191387,92003,92003,111280
../../queries/ceb-imdb-full/7a_7a112.csv,16,53003,127058,27767,29234,68431
../../queries/ceb-imdb-full/3a_3a588.csv,10,3182,7402,1983,2106,5178
../../queries/ceb-imdb-full/5a_5a317.csv,10,447762,447773,218120,218120,447762
../../queries/ceb-imdb-full/11a_c006f52507d6839615d7810e636b6a2d59aec012.csv,10,261315,391303,97804,97804,261315
../../queries/ceb-imdb-full/3a_3a1149.csv,10,112531,251722,65415,68540,190014
../../queries/ceb-imdb-full/9a_728112f4334f3a642dd6e34d58bf4d3fde6d666a.csv,9,2581315,2581315,1123386,1123386,2581315
../../queries/ceb-imdb-full/5a_5a303.csv,10,16206,16301,7599,7599,16206
../../queries/ceb-imdb-full/9a_5b2b42bbff43a66f8a11229eef3c41375481f069.csv,9,216141,381939,185710,185710,216141
../../queries/ceb-imdb-full/1a_1a941.csv,9,363551,374528,227050,231352,365548
../../queries/ceb-imdb-full/7a_7a106.csv,16,78698,228339,28881,28881,78698
../../queries/ceb-imdb-full/1a_1a799.csv,9,5749206,5946167,3175866,3175866,5749206
../../queries/ceb-imdb-full/8a_8a53.csv,12,53444,72887,34667,34667,53444
../../queries/ceb-imdb-full/8a_8a257.csv,12,623283,968917,295871,303749,735724
../../queries/ceb-imdb-full/5a_5a465.csv,10,137354,178575,49745,49745,137354
../../queries/ceb-imdb-full/11b_0370611cccdda084b740f6d891f00b28055e18cd.csv,12,114364,114927,84436,87386,114927
../../queries/ceb-imdb-full/2a_2a481.csv,11,1422830,1466712,457681,457681,1422830
../../queries/ceb-imdb-full/9b_e41d7669aaaf9ba39ebe5f400fcdae653952024e.csv,9,164931,184383,68739,70434,167533
../../queries/ceb-imdb-full/1a_1a798.csv,9,16132,16381,11843,11843,16132
../../queries/ceb-imdb-full/7a_7a107.csv,16,35567,54822,16398,16398,35567
../../queries/ceb-imdb-full/10a_f7fb7e491d3aa362194045f0a8dd6408ad98ade0.csv,7,91864,114605,65808,65808,91864
../../queries/ceb-imdb-full/1a_1a940.csv,9,517865,521068,428244,428280,520855
../../queries/ceb-imdb-full/5a_5a302.csv,10,256011,294680,59462,59462,256011
../../queries/ceb-imdb-full/10a_ce995b8d1f5d959cfbef25528c444bf3d70e7dbf.csv,7,12986,13461,8855,8855,12986
../../queries/ceb-imdb-full/3a_3a1148.csv,10,247185,349847,165674,165674,247185
../../queries/ceb-imdb-full/9a_7d321e3de77675913c02688e6494000055978e6b.csv,9,39043,93076,20745,20745,39043
../../queries/ceb-imdb-full/9a_0430cb88e51fdf9c597a62f50d75b7736590bd3a.csv,9,8632104,12681545,2618843,2618843,8632104
../../queries/ceb-imdb-full/5a_5a464.csv,10,9120,9257,3355,3355,9120
../../queries/ceb-imdb-full/8a_8a256.csv,12,123852,304046,101231,105888,163868
../../queries/ceb-imdb-full/8a_8a52.csv,12,402698,422179,149041,149041,402698
../../queries/ceb-imdb-full/10a_7828e7524d6ea71ade8cc6d2bfcf71449078bf47.csv,7,6337,7621,5230,5230,6337
../../queries/ceb-imdb-full/8a_8a46.csv,12,3163982,3249587,1367056,1367056,3163982
../../queries/ceb-imdb-full/2a_2a494.csv,11,14545,14545,7722,7722,14545
../../queries/ceb-imdb-full/9a_d49b840986f72e4cda1b5aed8462525bf400e8d9.csv,9,49251,60798,34510,34510,49251
../../queries/ceb-imdb-full/5a_5a470.csv,10,613970,644024,197018,197018,613970
../../queries/ceb-imdb-full/9a_b7bd43066cad3548d6ee99b085c8b3403bae01f1.csv,9,114483,114483,94342,94342,114483
../../queries/ceb-imdb-full/8a_8a242.csv,12,19318653,39652113,11987393,11987393,19318653
../../queries/ceb-imdb-full/5a_5a316.csv,10,62228,73876,29110,29110,62228
../../queries/ceb-imdb-full/3a_3a589.csv,10,16562,22103,7374,7374,16562
../../queries/ceb-imdb-full/7a_7a113.csv,16,150418,234889,52395,52395,150418
../../queries/ceb-imdb-full/9a_af54e8f3d66ffac493c21bc2a31dd75c2f026fd5.csv,9,124665,178064,42608,57795,128928
../../queries/ceb-imdb-full/1a_1a954.csv,9,3395409,3400432,1848250,1848250,3395409
../../queries/ceb-imdb-full/3a_3a1174.csv,10,545606,690691,243201,243201,545606
../../queries/ceb-imdb-full/9a_81d518574ddc1e4a2f7b1985c2c70103fd851dfc.csv,9,68967,221170,54471,54471,68967
../../queries/ceb-imdb-full/1a_1a2590.csv,9,149856,186866,108387,111035,153722
../../queries/ceb-imdb-full/9a_733061e49cb7e726eb8d27537bdf68218d638169.csv,9,25209,60122,19935,19935,25209
../../queries/ceb-imdb-full/10a_70b671d819a69f63c154c0e0e095d130ae589624.csv,7,3965,4456,2816,2816,3965
../../queries/ceb-imdb-full/9a_e392a2c50d74b05833b8370fd25fb0cd2ce6456b.csv,9,1396333,5797989,1206564,1206564,1396333
../../queries/ceb-imdb-full/1a_1a1099.csv,9,409446,427806,276403,276403,409446
../../queries/ceb-imdb-full/2b_2b383.csv,11,9458,10076,4053,4073,9772
../../queries/ceb-imdb-full/9a_6224670ffaf7d49370ccf4d4685ca0b1e78f487a.csv,9,247157,247157,200771,200771,247157
../../queries/ceb-imdb-full/1a_1a1927.csv,9,470207,476280,316118,316118,470207
../../queries/ceb-imdb-full/9b_baee97eeb831506b399b512c7abe464f56277488.csv,9,10514,11445,6671,6671,10514
../../queries/ceb-imdb-full/9a_26fe30b3b6472d9b9ce6ecb82a30bda941f51ef8.csv,9,5761685,6625072,2471637,2471637,5761685
../../queries/ceb-imdb-full/4a_4a223.csv,6,36472,36472,18852,18852,36472
../../queries/ceb-imdb-full/5a_5a458.csv,10,384335,720532,203545,203545,384335
../../queries/ceb-imdb-full/9a_10be68b908334b9ae938900fd3283b08c5a46abe.csv,9,73031,73031,39094,39094,73031
../../queries/ceb-imdb-full/4a_4a237.csv,6,113774,113774,50282,50282,113774
../../queries/ceb-imdb-full/1a_1a1933.csv,9,446297,458645,246730,246791,457526
../../queries/ceb-imdb-full/9b_386808c1ceb9e7177a84dd5657d0ba65ebd00b9e.csv,9,1023,2391,521,521,1023
../../queries/ceb-imdb-full/9a_226bfb67a5ef5d4b69503536a95999a8531cbdc6.csv,9,457645,1830803,428462,428462,457645
../../queries/ceb-imdb-full/2b_2b397.csv,11,69218,75577,18718,19081,75560
../../queries/ceb-imdb-full/1a_1a968.csv,9,314947,320538,224035,224221,320538
../../queries/ceb-imdb-full/9a_70029f165a46a8e313a460c0a14f5542a356e2cb.csv,9,56541,109424,50931,50931,56541
../../queries/ceb-imdb-full/3a_3a1160.csv,10,258721,368741,91494,91494,258721
../../queries/ceb-imdb-full/1a_1a2584.csv,9,41882,41887,35899,35899,41882
../../queries/ceb-imdb-full/9a_17d48bffc900586dd1329991f2c940ca7fe6ce9f.csv,9,1243859,1417315,355208,355208,1243859
../../queries/ceb-imdb-full/3b_278e6428ce2f95296e0cda6ca4da1335df58d317.csv,10,157344,211704,57640,57640,157344
../../queries/ceb-imdb-full/2a_2a325.csv,11,4482,4527,4197,4197,4482
../../queries/ceb-imdb-full/1a_1a983.csv,9,292193,340226,276403,276403,292193
../../queries/ceb-imdb-full/11b_236b7c5938cd27d4c4ac4704586e2a7c97773ef7.csv,12,78588,111464,49068,49068,78588
../../queries/ceb-imdb-full/1a_1a1066.csv,9,740284,790119,670178,686066,790119
../../queries/ceb-imdb-full/5a_5a1013.csv,10,113936,115239,53632,53632,113936
../../queries/ceb-imdb-full/1a_1a1700.csv,9,1042261,1042261,635748,635748,1042261
../../queries/ceb-imdb-full/8a_8a91.csv,12,744965,1126864,232264,232264,744965
../../queries/ceb-imdb-full/3a_3a238.csv,10,64279,86102,33992,34167,65029
../../queries/ceb-imdb-full/8a_8a295.csv,12,484343,1385487,350635,350635,484343
../../queries/ceb-imdb-full/1a_1a2209.csv,9,48257,54845,23674,23674,48257
../../queries/ceb-imdb-full/2a_2a443.csv,11,6718912,7491548,1573889,1573889,6718912
../../queries/ceb-imdb-full/9a_996b738edbaa9658beaecee97abe4257673c9bc1.csv,9,146591,409161,105912,105912,146591
../../queries/ceb-imdb-full/8a_8a281.csv,12,351879,871371,210194,210194,351879
../../queries/ceb-imdb-full/2a_2a457.csv,11,14837,15015,10099,10259,15015
../../queries/ceb-imdb-full/1a_1a1714.csv,9,1578837,1580186,1052351,1052351,1578837
../../queries/ceb-imdb-full/5a_5a1007.csv,10,755752,755826,352859,352859,755752
../../queries/ceb-imdb-full/2c_2c39.csv,9,3070,3070,2688,2688,3070
../../queries/ceb-imdb-full/10a_69bca8719812dafad69c28a4f2b304218b4b4683.csv,7,662961,662961,201769,201769,662961
../../queries/ceb-imdb-full/8a_8a85.csv,12,1123412,1621509,350713,350713,1123412
../../queries/ceb-imdb-full/2b_2b368.csv,11,4480,9384,2990,2990,4480
../../queries/ceb-imdb-full/1a_1a997.csv,9,3427558,3753588,3045061,3045061,3427558
../../queries/ceb-imdb-full/10a_b8ea90d456beeab7d5041bc087e937a5aeed4990.csv,7,4272278,4294381,1935544,1935544,4272278
../../queries/ceb-imdb-full/11a_6888ade157814cfcf4e2b886f7177a407c74ec77.csv,10,61385,167634,36806,36806,61385
../../queries/ceb-imdb-full/1a_1a1072.csv,9,20293,20293,11843,11843,20293
../../queries/ceb-imdb-full/2a_2a331.csv,11,658081,1640359,424315,426771,668482
../../queries/ceb-imdb-full/9a_ac6720d39e7bb21124152ecdcc037df7a0ffcb37.csv,9,3124012,3940536,2270978,2270978,3124012
../../queries/ceb-imdb-full/9b_c869ca0d056b7614c5095eec151d3ac8825840c6.csv,9,73625,125926,36873,36873,73625
../../queries/ceb-imdb-full/2b_2b340.csv,11,45167,56881,20335,24640,53317
../../queries/ceb-imdb-full/1a_1a767.csv,9,3610659,3610659,1784170,1784170,3610659
../../queries/ceb-imdb-full/2a_2a319.csv,11,1071866,3243638,720853,720853,1071866
../../queries/ceb-imdb-full/1a_1a2553.csv,9,1986174,1986798,1009686,1009686,1986174
../../queries/ceb-imdb-full/9a_375609c8347f771d057e04fed78224dac73eba9a.csv,9,38100,75836,24139,24139,38100
../../queries/ceb-imdb-full/3a_3a562.csv,10,15612,15639,5392,5392,15612
../../queries/ceb-imdb-full/3a_3a204.csv,10,1154106,1160860,921443,921443,1154106
../../queries/ceb-imdb-full/1a_1a2235.csv,9,625163,649793,316118,316118,625163
../../queries/ceb-imdb-full/2c_2c11.csv,9,156,192,122,122,156
../../queries/ceb-imdb-full/2b_2b426.csv,11,38608,39640,11843,11843,38608
../../queries/ceb-imdb-full/1a_1a1728.csv,9,2421378,2433761,1683496,1794282,2432872
../../queries/ceb-imdb-full/9b_950858f28bd82c637bd80dfc8cd3f485d37db3e8.csv,9,110850,154205,78401,78424,112838
../../queries/ceb-imdb-full/2b_2b432.csv,11,13099,13099,5848,5848,13099
../../queries/ceb-imdb-full/9a_1e5472a49019ab01a1fc5d349f7d47c59fcdeac2.csv,9,188622,192158,165805,165824,191925
../../queries/ceb-imdb-full/11a_43fcb9efa004a032984b17fa3a0aca44ffca6a40.csv,10,81850,101734,25990,25990,81850
../../queries/ceb-imdb-full/3a_3a210.csv,10,174029,174029,60062,60062,174029
../../queries/ceb-imdb-full/10a_f5222dee1c1935921b046729a4440c588ae07ee5.csv,7,299232,449236,201397,266098,323405
../../queries/ceb-imdb-full/1a_1a2221.csv,9,162347,166036,96464,97115,166036
../../queries/ceb-imdb-full/1a_1a2547.csv,9,24009,44667,9404,9404,24009
../../queries/ceb-imdb-full/3a_3a576.csv,10,247619,251280,96637,96637,247619
../../queries/ceb-imdb-full/2b_2b354.csv,11,24001,24005,22480,22480,24001
../../queries/ceb-imdb-full/1a_1a773.csv,9,1107150,1110493,961491,961665,1110493
../../queries/ceb-imdb-full/3a_3a77.csv,10,122866,139409,85987,85987,122866
../../queries/ceb-imdb-full/6a_6a218.csv,14,455830,862331,221139,221139,455830
../../queries/ceb-imdb-full/2a_2a40.csv,11,446316,459923,316118,316118,446316
../../queries/ceb-imdb-full/5a_5a666.csv,10,4577,4583,1810,1810,4577
../../queries/ceb-imdb-full/9a_9db51f6eb931a4d381186aa6369cad6478a5a191.csv,9,2107721,2881641,1556036,1556036,2107721
../../queries/ceb-imdb-full/2a_2a682.csv,11,28189272,56573227,17399527,17399527,28189272
../../queries/ceb-imdb-full/1a_1a19.csv,9,111863,128263,38250,41685,128263
../../queries/ceb-imdb-full/3a_3a947.csv,10,62765,72416,28190,28190,62765
../../queries/ceb-imdb-full/5a_5a100.csv,10,21833,21897,9482,9482,21833
../../queries/ceb-imdb-full/1a_1a2976.csv,9,2696,2744,1456,1456,2696
../../queries/ceb-imdb-full/10a_3e6bb88ca8cd3e89bc46ae98fe2f5ac3355add7e.csv,7,67668,67668,41449,41449,67668
../../queries/ceb-imdb-full/7a_7a80.csv,16,21491,29980,6123,6296,21656
../../queries/ceb-imdb-full/9a_f3dc400de01a21b3703e57e7606d6550665be2d5.csv,9,403697,403697,113103,113103,403697
../../queries/ceb-imdb-full/9b_1409bf5f7333be54a2a6fcdcdbdb436a215a368a.csv,9,34527,34547,17935,17935,34527
../../queries/ceb-imdb-full/7a_7a94.csv,16,107172,181189,24219,24219,107172
../../queries/ceb-imdb-full/9a_feb733a6bfe8d9b840c24b101c323f7e4a63002f.csv,9,198995,273309,85197,85197,198995
../../queries/ceb-imdb-full/9a_82a2ab0a529e31c247d42a0af34bed8b326f40e5.csv,9,166347,314894,88717,88717,166347
../../queries/ceb-imdb-full/3a_3a953.csv,10,3554,3883,2568,2568,3554
../../queries/ceb-imdb-full/1a_1a2962.csv,9,1696037,1795182,1214507,1214507,1696037
../../queries/ceb-imdb-full/5a_5a114.csv,10,467,470,331,331,467
../../queries/ceb-imdb-full/5a_5a672.csv,10,178360,179740,82716,82716,178360
../../queries/ceb-imdb-full/9a_9df1de5daf54f8a39c881acf90f5dda10e724b5c.csv,9,175133,207109,63337,63337,175133
../../queries/ceb-imdb-full/9b_50fb5af664e29b2ade90b6bb98e6109631d820b2.csv,9,52608,76528,34503,34503,52608
../../queries/ceb-imdb-full/2a_2a696.csv,11,365872,528944,181465,181685,369821
../../queries/ceb-imdb-full/3a_3a63.csv,10,5127,5157,3994,3994,5127
../../queries/ceb-imdb-full/2a_2a54.csv,11,129166,129499,52140,52140,129166
../../queries/ceb-imdb-full/2a_2a866.csv,11,9947,9971,3216,3216,9947
../../queries/ceb-imdb-full/5a_5a882.csv,10,4354,4364,3128,3128,4354
../../queries/ceb-imdb-full/1a_1a25.csv,9,1347302,1413771,898389,898389,1347302
../../queries/ceb-imdb-full/6a_6a224.csv,14,103997,195050,28281,28281,103997
../../queries/ceb-imdb-full/10a_926c50341f1d432caea911288baf090d9fe9a002.csv,7,30759,57083,19768,19768,30759
../../queries/ceb-imdb-full/2b_2b181.csv,11,336399,369994,147581,147581,336399
../../queries/ceb-imdb-full/6a_6a542.csv,14,228536,366207,100148,100148,228536
../../queries/ceb-imdb-full/1a_1a2792.csv,9,58833,58833,44391,44391,58833
../../queries/ceb-imdb-full/3a_3a1376.csv,10,58893,58991,55027,55027,58893
../../queries/ceb-imdb-full/9a_3ed3d32bd7eb605a06a9244216eec730558f63c2.csv,9,987831,1257022,604183,604183,987831
../../queries/ceb-imdb-full/11a_0b73a06a1677a45891d4727682b706a48c6da3b7.csv,10,190560,203772,77788,77788,190560
../../queries/ceb-imdb-full/1a_1a2786.csv,9,216967,224097,165567,165567,216967
../../queries/ceb-imdb-full/3a_3a1362.csv,10,83145,83145,40874,40874,83145
../../queries/ceb-imdb-full/5a_5a128.csv,10,217605,227776,89140,89140,217605
../../queries/ceb-imdb-full/2b_2b195.csv,11,6764,8407,3255,4846,8407
../../queries/ceb-imdb-full/6a_6a556.csv,14,6949,13310,5269,5269,6949
../../queries/ceb-imdb-full/11a_560cb06bc93049d2902bf3ad715e7bc5dfdce9a7.csv,10,3948119,4901831,1383000,1383000,3948119
../../queries/ceb-imdb-full/11a_8913a276e26a796171295c158ff2b060283b6817.csv,10,2711843,3199652,969251,969251,2711843
../../queries/ceb-imdb-full/3b_86a594051e6196a6183d3e69a9f780f00183830d.csv,10,12665,16285,11424,11424,12665
../../queries/ceb-imdb-full/6a_6a230.csv,14,35535,47670,14927,16426,35548
../../queries/ceb-imdb-full/10a_1650be49892379f7e3e9c9e3f8084767f873d7c3.csv,7,561100,908949,452917,452917,561100
../../queries/ceb-imdb-full/10a_e8942ed2622d9370ad67ddb0d39b33e2446f2bc9.csv,7,71939,71939,15496,15496,71939
../../queries/ceb-imdb-full/2a_2a68.csv,11,248179,265919,194370,200202,265919
../../queries/ceb-imdb-full/2a_2a872.csv,11,149501,168368,87429,87484,150526
../../queries/ceb-imdb-full/5a_5a896.csv,10,1329,1330,387,387,1329
../../queries/ceb-imdb-full/1a_1a31.csv,9,551672,562228,343748,347437,562228
../../queries/ceb-imdb-full/9a_a16ae4a166b160384fe6c572321189a2a8e5cf0b.csv,9,36453,41565,14981,14981,36453
../../queries/ceb-imdb-full/9a_76de66483aa94c5b271df1d4a371608ff372d3f8.csv,9,1421471,1421471,387176,387176,1421471
../../queries/ceb-imdb-full/9a_14a1b1fcb5c0f2c849730ce4be376a215b73c997.csv,9,67221,223293,61542,61542,67221
../../queries/ceb-imdb-full/2a_2a641.csv,11,81128,81697,29983,30059,81697
../../queries/ceb-imdb-full/2a_2a899.csv,11,2314788,2349964,1614641,1645109,2348163
../../queries/ceb-imdb-full/10a_c43a67bbbf19571b7ab51edf7bad3de08e170d28.csv,7,27510,27510,21866,21866,27510
../../queries/ceb-imdb-full/9a_ae355a20e21be4ad2bd591545e52ae59c52d1e4c.csv,9,165518,608604,155463,155463,165518
../../queries/ceb-imdb-full/2a_2a83.csv,11,432873,444137,281098,284104,444137
../../queries/ceb-imdb-full/1a_1a1502.csv,9,1034113,1036192,723780,723780,1034113
../../queries/ceb-imdb-full/11a_adc937d8f5cc5ecbc4b75d93bbbbfd9259c21059.csv,10,17163,19148,4292,4292,17163
../../queries/ceb-imdb-full/2c_2c149.csv,9,4158,5404,2843,2891,4501
../../queries/ceb-imdb-full/1a_1a1264.csv,9,248177,294688,134296,134296,248177
